Title,Release Date,Team,Rating,Times Listed,Number of Reviews,Genres,Plays,Playing,Backlogs,Wishlist,Rank,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Ikaruga,2001-12-20,Treasure,4.0,364000,364000, Shooter,1300,37000,664000,424000,11133,GC,Atari,0.07,0.02,0.0,0.0,0.09
Ys: The Oath in Felghana,2005-07-04,Nihon Falcom,4.0,311000,311000,Adventure,1000,32000,503000,210000,8997,PSP,Falcom Corporation,0.09,0.0,0.04,0.01,0.14
Ys: The Oath in Felghana,2005-07-04, XSEED Games,4.0,311000,311000,Adventure,1000,32000,503000,210000,8997,PSP,Falcom Corporation,0.09,0.0,0.04,0.01,0.14
Ys: The Oath in Felghana,2005-07-04,Nihon Falcom,4.0,311000,311000, RPG,1000,32000,503000,210000,8997,PSP,Falcom Corporation,0.09,0.0,0.04,0.01,0.14
Ys: The Oath in Felghana,2005-07-04, XSEED Games,4.0,311000,311000, RPG,1000,32000,503000,210000,8997,PSP,Falcom Corporation,0.09,0.0,0.04,0.01,0.14
Armored Core 2,2000-10-26,FromSoftware,3.6,92000,92000,,278000,18000,232000,119000,2615,PS2,Ubisoft,0.28,0.22,0.23,0.07,0.79
Armored Core 2,2000-10-26, Agetec,3.6,92000,92000,,278000,18000,232000,119000,2615,PS2,Ubisoft,0.28,0.22,0.23,0.07,0.79
Advance Wars,2001-09-10,Nintendo,3.7,266000,266000,Simulator,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10, Intelligent Systems Co.,3.7,266000,266000,Simulator,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10, Ltd.,3.7,266000,266000,Simulator,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10,Nintendo,3.7,266000,266000, Strategy,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10, Intelligent Systems Co.,3.7,266000,266000, Strategy,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10, Ltd.,3.7,266000,266000, Strategy,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10,Nintendo,3.7,266000,266000, Tactical,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10, Intelligent Systems Co.,3.7,266000,266000, Tactical,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10, Ltd.,3.7,266000,266000, Tactical,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10,Nintendo,3.7,266000,266000, Turn Based Strategy,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10, Intelligent Systems Co.,3.7,266000,266000, Turn Based Strategy,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Advance Wars,2001-09-10, Ltd.,3.7,266000,266000, Turn Based Strategy,1900,52000,640000,266000,2925,GBA,Nintendo,0.5,0.19,0.0,0.01,0.7
Pokémon Mystery Dungeon: Blue Rescue Team,2005-11-17,Chunsoft,3.7,273000,273000,Adventure,3800,28000,441000,154000,826,DS,Nintendo,1.16,0.06,0.83,0.0,2.05
Pokémon Mystery Dungeon: Blue Rescue Team,2005-11-17, Nintendo,3.7,273000,273000,Adventure,3800,28000,441000,154000,826,DS,Nintendo,1.16,0.06,0.83,0.0,2.05
Pokémon Mystery Dungeon: Blue Rescue Team,2005-11-17,Chunsoft,3.7,273000,273000, RPG,3800,28000,441000,154000,826,DS,Nintendo,1.16,0.06,0.83,0.0,2.05
Pokémon Mystery Dungeon: Blue Rescue Team,2005-11-17, Nintendo,3.7,273000,273000, RPG,3800,28000,441000,154000,826,DS,Nintendo,1.16,0.06,0.83,0.0,2.05
Pokémon Mystery Dungeon: Blue Rescue Team,2005-11-17,Chunsoft,3.7,273000,273000, Turn Based Strategy,3800,28000,441000,154000,826,DS,Nintendo,1.16,0.06,0.83,0.0,2.05
Pokémon Mystery Dungeon: Blue Rescue Team,2005-11-17, Nintendo,3.7,273000,273000, Turn Based Strategy,3800,28000,441000,154000,826,DS,Nintendo,1.16,0.06,0.83,0.0,2.05
WarioWare: Smooth Moves,2006-12-02,Intelligent Systems Co.,3.9,319000,319000,Puzzle,3100,7000,256000,189000,491,Wii,Nintendo,0.87,1.06,0.73,0.26,2.92
WarioWare: Smooth Moves,2006-12-02, Ltd.,3.9,319000,319000,Puzzle,3100,7000,256000,189000,491,Wii,Nintendo,0.87,1.06,0.73,0.26,2.92
WarioWare: Smooth Moves,2006-12-02, Nintendo,3.9,319000,319000,Puzzle,3100,7000,256000,189000,491,Wii,Nintendo,0.87,1.06,0.73,0.26,2.92
Puyo Puyo Tetris,2014-02-06,Sega,3.8,233000,233000,Puzzle,3100,51000,333000,198000,10059,3DS,Sega,0.0,0.0,0.11,0.0,0.11
Puyo Puyo Tetris,2014-02-06,Sega,3.8,233000,233000,Puzzle,3100,51000,333000,198000,13366,PSV,Sega,0.0,0.0,0.05,0.0,0.05
Puyo Puyo Tetris,2014-02-06,Sega,3.8,233000,233000,Puzzle,3100,51000,333000,198000,13526,PS3,Sega,0.0,0.0,0.04,0.0,0.04
Puyo Puyo Tetris,2014-02-06,Sega,3.8,233000,233000,Puzzle,3100,51000,333000,198000,15828,WiiU,Sega,0.0,0.0,0.02,0.0,0.02
Puyo Puyo Tetris,2014-02-06, Sonic Team,3.8,233000,233000,Puzzle,3100,51000,333000,198000,10059,3DS,Sega,0.0,0.0,0.11,0.0,0.11
Puyo Puyo Tetris,2014-02-06, Sonic Team,3.8,233000,233000,Puzzle,3100,51000,333000,198000,13366,PSV,Sega,0.0,0.0,0.05,0.0,0.05
Puyo Puyo Tetris,2014-02-06, Sonic Team,3.8,233000,233000,Puzzle,3100,51000,333000,198000,13526,PS3,Sega,0.0,0.0,0.04,0.0,0.04
Puyo Puyo Tetris,2014-02-06, Sonic Team,3.8,233000,233000,Puzzle,3100,51000,333000,198000,15828,WiiU,Sega,0.0,0.0,0.02,0.0,0.02
Puyo Puyo Tetris,2014-02-06,Sega,3.8,233000,233000, Strategy,3100,51000,333000,198000,10059,3DS,Sega,0.0,0.0,0.11,0.0,0.11
Puyo Puyo Tetris,2014-02-06,Sega,3.8,233000,233000, Strategy,3100,51000,333000,198000,13366,PSV,Sega,0.0,0.0,0.05,0.0,0.05
Puyo Puyo Tetris,2014-02-06,Sega,3.8,233000,233000, Strategy,3100,51000,333000,198000,13526,PS3,Sega,0.0,0.0,0.04,0.0,0.04
Puyo Puyo Tetris,2014-02-06,Sega,3.8,233000,233000, Strategy,3100,51000,333000,198000,15828,WiiU,Sega,0.0,0.0,0.02,0.0,0.02
Puyo Puyo Tetris,2014-02-06, Sonic Team,3.8,233000,233000, Strategy,3100,51000,333000,198000,10059,3DS,Sega,0.0,0.0,0.11,0.0,0.11
Puyo Puyo Tetris,2014-02-06, Sonic Team,3.8,233000,233000, Strategy,3100,51000,333000,198000,13366,PSV,Sega,0.0,0.0,0.05,0.0,0.05
Puyo Puyo Tetris,2014-02-06, Sonic Team,3.8,233000,233000, Strategy,3100,51000,333000,198000,13526,PS3,Sega,0.0,0.0,0.04,0.0,0.04
Puyo Puyo Tetris,2014-02-06, Sonic Team,3.8,233000,233000, Strategy,3100,51000,333000,198000,15828,WiiU,Sega,0.0,0.0,0.02,0.0,0.02
Prince of Persia: Warrior Within,2004-11-30,Ubisoft Montreal,3.5,237000,237000,Adventure,2800,20000,551000,220000,1122,PS2,Ubisoft,0.54,0.88,0.0,0.22,1.64
Prince of Persia: Warrior Within,2004-11-30,Ubisoft Montreal,3.5,237000,237000,Adventure,2800,20000,551000,220000,2582,XB,Ubisoft,0.48,0.28,0.0,0.04,0.8
Prince of Persia: Warrior Within,2004-11-30,Ubisoft Montreal,3.5,237000,237000,Adventure,2800,20000,551000,220000,7718,GC,Ubisoft,0.15,0.04,0.0,0.01,0.2
Prince of Persia: Warrior Within,2004-11-30, Ubisoft Entertainment,3.5,237000,237000,Adventure,2800,20000,551000,220000,1122,PS2,Ubisoft,0.54,0.88,0.0,0.22,1.64
Prince of Persia: Warrior Within,2004-11-30, Ubisoft Entertainment,3.5,237000,237000,Adventure,2800,20000,551000,220000,2582,XB,Ubisoft,0.48,0.28,0.0,0.04,0.8
Prince of Persia: Warrior Within,2004-11-30, Ubisoft Entertainment,3.5,237000,237000,Adventure,2800,20000,551000,220000,7718,GC,Ubisoft,0.15,0.04,0.0,0.01,0.2
Prince of Persia: Warrior Within,2004-11-30,Ubisoft Montreal,3.5,237000,237000, Fighting,2800,20000,551000,220000,1122,PS2,Ubisoft,0.54,0.88,0.0,0.22,1.64
Prince of Persia: Warrior Within,2004-11-30,Ubisoft Montreal,3.5,237000,237000, Fighting,2800,20000,551000,220000,2582,XB,Ubisoft,0.48,0.28,0.0,0.04,0.8
Prince of Persia: Warrior Within,2004-11-30,Ubisoft Montreal,3.5,237000,237000, Fighting,2800,20000,551000,220000,7718,GC,Ubisoft,0.15,0.04,0.0,0.01,0.2
Prince of Persia: Warrior Within,2004-11-30, Ubisoft Entertainment,3.5,237000,237000, Fighting,2800,20000,551000,220000,1122,PS2,Ubisoft,0.54,0.88,0.0,0.22,1.64
Prince of Persia: Warrior Within,2004-11-30, Ubisoft Entertainment,3.5,237000,237000, Fighting,2800,20000,551000,220000,2582,XB,Ubisoft,0.48,0.28,0.0,0.04,0.8
Prince of Persia: Warrior Within,2004-11-30, Ubisoft Entertainment,3.5,237000,237000, Fighting,2800,20000,551000,220000,7718,GC,Ubisoft,0.15,0.04,0.0,0.01,0.2
Prince of Persia: Warrior Within,2004-11-30,Ubisoft Montreal,3.5,237000,237000, Platform,2800,20000,551000,220000,1122,PS2,Ubisoft,0.54,0.88,0.0,0.22,1.64
Prince of Persia: Warrior Within,2004-11-30,Ubisoft Montreal,3.5,237000,237000, Platform,2800,20000,551000,220000,2582,XB,Ubisoft,0.48,0.28,0.0,0.04,0.8
Prince of Persia: Warrior Within,2004-11-30,Ubisoft Montreal,3.5,237000,237000, Platform,2800,20000,551000,220000,7718,GC,Ubisoft,0.15,0.04,0.0,0.01,0.2
Prince of Persia: Warrior Within,2004-11-30, Ubisoft Entertainment,3.5,237000,237000, Platform,2800,20000,551000,220000,1122,PS2,Ubisoft,0.54,0.88,0.0,0.22,1.64
Prince of Persia: Warrior Within,2004-11-30, Ubisoft Entertainment,3.5,237000,237000, Platform,2800,20000,551000,220000,2582,XB,Ubisoft,0.48,0.28,0.0,0.04,0.8
Prince of Persia: Warrior Within,2004-11-30, Ubisoft Entertainment,3.5,237000,237000, Platform,2800,20000,551000,220000,7718,GC,Ubisoft,0.15,0.04,0.0,0.01,0.2
Monster Hunter 4 Ultimate,2014-10-11,Capcom,4.2,260000,260000,Adventure,2000,66000,418000,159000,309,3DS,Nintendo,0.67,0.49,2.62,0.11,3.89
Monster Hunter 4 Ultimate,2014-10-11,Capcom,4.2,260000,260000, RPG,2000,66000,418000,159000,309,3DS,Nintendo,0.67,0.49,2.62,0.11,3.89
Doom,2017-11-10,Bethesda Softworks,3.9,80000,80000,Shooter,2300,37000,393000,150000,2636,PS,Infogrames,0.43,0.3,0.0,0.05,0.78
Doom,2017-11-10,Bethesda Softworks,3.9,80000,80000,Shooter,2300,37000,393000,150000,9087,GBA,Activision,0.1,0.04,0.0,0.0,0.14
Doom,2017-11-10,Bethesda Softworks,3.9,80000,80000,Shooter,2300,37000,393000,150000,14602,PC,id Software,0.02,0.0,0.0,0.0,0.03
Doom,2017-11-10, id Software,3.9,80000,80000,Shooter,2300,37000,393000,150000,2636,PS,Infogrames,0.43,0.3,0.0,0.05,0.78
Doom,2017-11-10, id Software,3.9,80000,80000,Shooter,2300,37000,393000,150000,9087,GBA,Activision,0.1,0.04,0.0,0.0,0.14
Doom,2017-11-10, id Software,3.9,80000,80000,Shooter,2300,37000,393000,150000,14602,PC,id Software,0.02,0.0,0.0,0.0,0.03
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000,Adventure,2900,40000,332000,78000,352,PS4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000,Adventure,2900,40000,332000,78000,847,XOne,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000,Adventure,2900,40000,332000,78000,5106,PC,Ubisoft,0.2,0.14,0.0,0.03,0.37
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000,Adventure,2900,40000,332000,78000,352,PS4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000,Adventure,2900,40000,332000,78000,847,XOne,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000,Adventure,2900,40000,332000,78000,5106,PC,Ubisoft,0.2,0.14,0.0,0.03,0.37
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, RPG,2900,40000,332000,78000,352,PS4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, RPG,2900,40000,332000,78000,847,XOne,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, RPG,2900,40000,332000,78000,5106,PC,Ubisoft,0.2,0.14,0.0,0.03,0.37
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, RPG,2900,40000,332000,78000,352,PS4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, RPG,2900,40000,332000,78000,847,XOne,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, RPG,2900,40000,332000,78000,5106,PC,Ubisoft,0.2,0.14,0.0,0.03,0.37
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, Shooter,2900,40000,332000,78000,352,PS4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, Shooter,2900,40000,332000,78000,847,XOne,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, Shooter,2900,40000,332000,78000,5106,PC,Ubisoft,0.2,0.14,0.0,0.03,0.37
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, Shooter,2900,40000,332000,78000,352,PS4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, Shooter,2900,40000,332000,78000,847,XOne,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, Shooter,2900,40000,332000,78000,5106,PC,Ubisoft,0.2,0.14,0.0,0.03,0.37
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, Strategy,2900,40000,332000,78000,352,PS4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, Strategy,2900,40000,332000,78000,847,XOne,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, Strategy,2900,40000,332000,78000,5106,PC,Ubisoft,0.2,0.14,0.0,0.03,0.37
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, Strategy,2900,40000,332000,78000,352,PS4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, Strategy,2900,40000,332000,78000,847,XOne,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, Strategy,2900,40000,332000,78000,5106,PC,Ubisoft,0.2,0.14,0.0,0.03,0.37
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, Tactical,2900,40000,332000,78000,352,PS4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, Tactical,2900,40000,332000,78000,847,XOne,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016-03-07,Ubisoft Entertainment,2.8,239000,239000, Tactical,2900,40000,332000,78000,5106,PC,Ubisoft,0.2,0.14,0.0,0.03,0.37
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, Tactical,2900,40000,332000,78000,352,PS4,Ubisoft,1.28,1.61,0.15,0.57,3.61
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, Tactical,2900,40000,332000,78000,847,XOne,Ubisoft,1.2,0.62,0.0,0.18,2.01
Tom Clancy's The Division,2016-03-07, Massive Entertainment,2.8,239000,239000, Tactical,2900,40000,332000,78000,5106,PC,Ubisoft,0.2,0.14,0.0,0.03,0.37
Crysis 2,2011-03-22,Crytek Frankfurt,3.1,180000,180000,Adventure,2900,10000,411000,155000,1452,X360,Electronic Arts,0.7,0.5,0.02,0.12,1.35
Crysis 2,2011-03-22,Crytek Frankfurt,3.1,180000,180000,Adventure,2900,10000,411000,155000,1517,PS3,Electronic Arts,0.45,0.57,0.06,0.21,1.3
Crysis 2,2011-03-22,Crytek Frankfurt,3.1,180000,180000,Adventure,2900,10000,411000,155000,2781,PC,Electronic Arts,0.16,0.45,0.0,0.13,0.74
Crysis 2,2011-03-22, Electronic Arts,3.1,180000,180000,Adventure,2900,10000,411000,155000,1452,X360,Electronic Arts,0.7,0.5,0.02,0.12,1.35
Crysis 2,2011-03-22, Electronic Arts,3.1,180000,180000,Adventure,2900,10000,411000,155000,1517,PS3,Electronic Arts,0.45,0.57,0.06,0.21,1.3
Crysis 2,2011-03-22, Electronic Arts,3.1,180000,180000,Adventure,2900,10000,411000,155000,2781,PC,Electronic Arts,0.16,0.45,0.0,0.13,0.74
Crysis 2,2011-03-22,Crytek Frankfurt,3.1,180000,180000, Shooter,2900,10000,411000,155000,1452,X360,Electronic Arts,0.7,0.5,0.02,0.12,1.35
Crysis 2,2011-03-22,Crytek Frankfurt,3.1,180000,180000, Shooter,2900,10000,411000,155000,1517,PS3,Electronic Arts,0.45,0.57,0.06,0.21,1.3
Crysis 2,2011-03-22,Crytek Frankfurt,3.1,180000,180000, Shooter,2900,10000,411000,155000,2781,PC,Electronic Arts,0.16,0.45,0.0,0.13,0.74
Crysis 2,2011-03-22, Electronic Arts,3.1,180000,180000, Shooter,2900,10000,411000,155000,1452,X360,Electronic Arts,0.7,0.5,0.02,0.12,1.35
Crysis 2,2011-03-22, Electronic Arts,3.1,180000,180000, Shooter,2900,10000,411000,155000,1517,PS3,Electronic Arts,0.45,0.57,0.06,0.21,1.3
Crysis 2,2011-03-22, Electronic Arts,3.1,180000,180000, Shooter,2900,10000,411000,155000,2781,PC,Electronic Arts,0.16,0.45,0.0,0.13,0.74
Condemned: Criminal Origins,2005-11-16,WB Games,3.5,248000,248000,Adventure,1300,32000,528000,270000,4644,X360,Sega,0.36,0.03,0.0,0.03,0.42
Condemned: Criminal Origins,2005-11-16, Monolith Productions,3.5,248000,248000,Adventure,1300,32000,528000,270000,4644,X360,Sega,0.36,0.03,0.0,0.03,0.42
Condemned: Criminal Origins,2005-11-16,WB Games,3.5,248000,248000, Shooter,1300,32000,528000,270000,4644,X360,Sega,0.36,0.03,0.0,0.03,0.42
Condemned: Criminal Origins,2005-11-16, Monolith Productions,3.5,248000,248000, Shooter,1300,32000,528000,270000,4644,X360,Sega,0.36,0.03,0.0,0.03,0.42
PlayStation All-Stars Battle Royale,2012-11-20,SCE Santa Monica Studio,2.4,208000,208000,Fighting,2600,3000,132000,78000,2153,PS3,Sony Computer Entertainment,0.5,0.28,0.04,0.14,0.96
PlayStation All-Stars Battle Royale,2012-11-20,SCE Santa Monica Studio,2.4,208000,208000,Fighting,2600,3000,132000,78000,3852,PSV,Sony Computer Entertainment,0.26,0.15,0.01,0.1,0.52
PlayStation All-Stars Battle Royale,2012-11-20, Sony Computer Entertainment,2.4,208000,208000,Fighting,2600,3000,132000,78000,2153,PS3,Sony Computer Entertainment,0.5,0.28,0.04,0.14,0.96
PlayStation All-Stars Battle Royale,2012-11-20, Sony Computer Entertainment,2.4,208000,208000,Fighting,2600,3000,132000,78000,3852,PSV,Sony Computer Entertainment,0.26,0.15,0.01,0.1,0.52
PlayStation All-Stars Battle Royale,2012-11-20,SCE Santa Monica Studio,2.4,208000,208000, Platform,2600,3000,132000,78000,2153,PS3,Sony Computer Entertainment,0.5,0.28,0.04,0.14,0.96
PlayStation All-Stars Battle Royale,2012-11-20,SCE Santa Monica Studio,2.4,208000,208000, Platform,2600,3000,132000,78000,3852,PSV,Sony Computer Entertainment,0.26,0.15,0.01,0.1,0.52
PlayStation All-Stars Battle Royale,2012-11-20, Sony Computer Entertainment,2.4,208000,208000, Platform,2600,3000,132000,78000,2153,PS3,Sony Computer Entertainment,0.5,0.28,0.04,0.14,0.96
PlayStation All-Stars Battle Royale,2012-11-20, Sony Computer Entertainment,2.4,208000,208000, Platform,2600,3000,132000,78000,3852,PSV,Sony Computer Entertainment,0.26,0.15,0.01,0.1,0.52
Mount & Blade: Warband,2010-03-31,Paradox Interactive,3.9,168000,168000,Adventure,2400,39000,309000,110000,15436,PC,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Mount & Blade: Warband,2010-03-31, Taleworlds,3.9,168000,168000,Adventure,2400,39000,309000,110000,15436,PC,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Mount & Blade: Warband,2010-03-31,Paradox Interactive,3.9,168000,168000, RPG,2400,39000,309000,110000,15436,PC,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Mount & Blade: Warband,2010-03-31, Taleworlds,3.9,168000,168000, RPG,2400,39000,309000,110000,15436,PC,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Mount & Blade: Warband,2010-03-31,Paradox Interactive,3.9,168000,168000, Shooter,2400,39000,309000,110000,15436,PC,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Mount & Blade: Warband,2010-03-31, Taleworlds,3.9,168000,168000, Shooter,2400,39000,309000,110000,15436,PC,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Mount & Blade: Warband,2010-03-31,Paradox Interactive,3.9,168000,168000, Simulator,2400,39000,309000,110000,15436,PC,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Mount & Blade: Warband,2010-03-31, Taleworlds,3.9,168000,168000, Simulator,2400,39000,309000,110000,15436,PC,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Mount & Blade: Warband,2010-03-31,Paradox Interactive,3.9,168000,168000, Strategy,2400,39000,309000,110000,15436,PC,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Mount & Blade: Warband,2010-03-31, Taleworlds,3.9,168000,168000, Strategy,2400,39000,309000,110000,15436,PC,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
Digimon World: Next Order,2016-03-17,Bandai Namco Entertainment Europe,3.1,66000,66000,Adventure,321000,40000,242000,133000,10891,PSV,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
Digimon World: Next Order,2016-03-17, B.B. Studio,3.1,66000,66000,Adventure,321000,40000,242000,133000,10891,PSV,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
Digimon World: Next Order,2016-03-17,Bandai Namco Entertainment Europe,3.1,66000,66000, RPG,321000,40000,242000,133000,10891,PSV,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
Digimon World: Next Order,2016-03-17, B.B. Studio,3.1,66000,66000, RPG,321000,40000,242000,133000,10891,PSV,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
Digimon World: Next Order,2016-03-17,Bandai Namco Entertainment Europe,3.1,66000,66000, Simulator,321000,40000,242000,133000,10891,PSV,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
Digimon World: Next Order,2016-03-17, B.B. Studio,3.1,66000,66000, Simulator,321000,40000,242000,133000,10891,PSV,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
Odin Sphere: Leifthrasir,2016-01-14,Atlus,4.1,228000,228000,RPG,895000,71000,740000,349000,8089,PS4,Nippon Ichi Software,0.06,0.03,0.07,0.02,0.18
Odin Sphere: Leifthrasir,2016-01-14,Atlus,4.1,228000,228000,RPG,895000,71000,740000,349000,8874,PSV,Nippon Ichi Software,0.02,0.03,0.08,0.02,0.15
Odin Sphere: Leifthrasir,2016-01-14,Atlus,4.1,228000,228000,RPG,895000,71000,740000,349000,12490,PS3,Nippon Ichi Software,0.01,0.02,0.03,0.01,0.06
Odin Sphere: Leifthrasir,2016-01-14, Vanillaware,4.1,228000,228000,RPG,895000,71000,740000,349000,8089,PS4,Nippon Ichi Software,0.06,0.03,0.07,0.02,0.18
Odin Sphere: Leifthrasir,2016-01-14, Vanillaware,4.1,228000,228000,RPG,895000,71000,740000,349000,8874,PSV,Nippon Ichi Software,0.02,0.03,0.08,0.02,0.15
Odin Sphere: Leifthrasir,2016-01-14, Vanillaware,4.1,228000,228000,RPG,895000,71000,740000,349000,12490,PS3,Nippon Ichi Software,0.01,0.02,0.03,0.01,0.06
Bulletstorm,2011-02-22,People Can Fly,3.2,159000,159000,Shooter,2300,6000,299000,125000,2027,X360,Electronic Arts,0.61,0.32,0.01,0.08,1.02
Bulletstorm,2011-02-22,People Can Fly,3.2,159000,159000,Shooter,2300,6000,299000,125000,3803,PS3,Electronic Arts,0.23,0.2,0.01,0.08,0.53
Bulletstorm,2011-02-22,People Can Fly,3.2,159000,159000,Shooter,2300,6000,299000,125000,8618,PC,Electronic Arts,0.07,0.07,0.0,0.02,0.16
Bulletstorm,2011-02-22, Electronic Arts,3.2,159000,159000,Shooter,2300,6000,299000,125000,2027,X360,Electronic Arts,0.61,0.32,0.01,0.08,1.02
Bulletstorm,2011-02-22, Electronic Arts,3.2,159000,159000,Shooter,2300,6000,299000,125000,3803,PS3,Electronic Arts,0.23,0.2,0.01,0.08,0.53
Bulletstorm,2011-02-22, Electronic Arts,3.2,159000,159000,Shooter,2300,6000,299000,125000,8618,PC,Electronic Arts,0.07,0.07,0.0,0.02,0.16
The Witcher 2: Assassins of Kings,2011-05-17,Atari,3.6,181000,181000,Adventure,1600,21000,605000,169000,2170,PC,Namco Bandai Games,0.25,0.56,0.0,0.15,0.96
The Witcher 2: Assassins of Kings,2011-05-17,Atari,3.6,181000,181000,Adventure,1600,21000,605000,169000,2207,X360,Namco Bandai Games,0.48,0.36,0.02,0.08,0.94
The Witcher 2: Assassins of Kings,2011-05-17, CD Projekt RED,3.6,181000,181000,Adventure,1600,21000,605000,169000,2170,PC,Namco Bandai Games,0.25,0.56,0.0,0.15,0.96
The Witcher 2: Assassins of Kings,2011-05-17, CD Projekt RED,3.6,181000,181000,Adventure,1600,21000,605000,169000,2207,X360,Namco Bandai Games,0.48,0.36,0.02,0.08,0.94
